company_name,evidence_query,evidence_year,new_region,document_id,evidence_score_for_this_evidence_item
Equinor (formerly Statoil),GHG Emission Regulation,2020,eu,-000-787-Equinor-methane-strategy-response.pdf,1
Equinor (formerly Statoil),GHG Emission Regulation,2020,eu,-000-721-Equinor_2020_EUMethaneStrategyResponse_Dec2020.pdf,2
Equinor (formerly Statoil),GHG Emission Regulation,2020,united_states,-000-724-Equinor_ReducingGHGemissions_accessedDec20.pdf,2
Equinor (formerly Statoil),GHG Emission Regulation,2020,united_states,-000-721-Equinor_2020_SUbmissionMethaneRegulationUS_Dec2020.pdf,1
Anglo American,Energy Transition & Zero Carbon Technologies,2017,global,-000-279-Anglo-American_Blue-Green-Tomorrow_13-Energy-Companies-Backing-Hydrogen-Energy-Transition_30-05-2017.pdf,1
Anglo American,Energy Transition & Zero Carbon Technologies,2017,global,-000-279-Anglo-American_Corporate-Website-Stories_New-Hydogen-Council-Launches-Davos-2017_30-05-2017.pdf,0
Anglo American,Energy Transition & Zero Carbon Technologies,2017,global,-000-307-Coal-Industry-Advisory-Board-Report_International-CCS-Commitment_25-01-2018.pdf,-2
Anglo American,Energy Transition & Zero Carbon Technologies,2017,africa,-000-279-Anglo-American_Corporate-Website-Stories_Mining-New-Ideas-Opportunities-Partnerships_30-05-2017.pdf,-2
Nestlé,Support of UN Climate Process,2021,united_states,-000-787-Nestlé_CEO__We_don’t_have_to_sacrifice_shareholders_to_fight_climate_change___Fortune.pdf,1
Nestlé,Support of UN Climate Process,2021,united_states,-000-857-WMB_Call_for_Ambitious_US_NDC_April_2021.pdf,1
Nestlé,Support of UN Climate Process,2021,united_states,-000-907-C2ES_letter_Bidenclimatesolutions_jan2021.pdf,2
Nestlé,Support of UN Climate Process,2021,global,-000-857-Glasgow_is_Our_Business_October_2021.pdf,1
Nestlé,Support of UN Climate Process,2021,global,-000-848-WEF_G7_massupload_jun2021.pdf,2
Nestlé,Support of UN Climate Process,2021,global,-000-908-CEOClimateAlliance_WorldEconomicForum_COP26_27.10.21_jan2022.pdf,2
Duke Energy,Renewable Energy,2014,united_states,-000-254-Duke-Energy_Energy-Policy-Institute_Duke-Attacking-Solar_10-02-2017.pdf,-2
Duke Energy,Renewable Energy,2014,united_states,-000-038-101_Duke-Energy---Q9-:-D5_38154_2015-06-19_10:43.pdf,-2
Duke Energy,Renewable Energy,2014,united_states,-000-254-Duke-Energy_Consultation-Response_Clean-Power-Plan_13-02-2017.pdf,-2
Duke Energy,Renewable Energy,2014,united_states,-000-076-Duke_JointEnergyPolicyCommPresentation_June_19_2015.pdf,-2
Duke Energy,Renewable Energy,2014,united_states,-000-076-Duke_JointEnergyPolicyCommPresentation_June_19_2015.pdf,-1
Duke Energy,Renewable Energy,2014,united_states,-000-255-Duke-Energy_News-Centre_Solar-Energy-Part-Of-South-Carolina-Future_13-02-2017.pdf,-1
Duke Energy,Renewable Energy,2014,global,-000-039-101_Duke-Energy---Q9-:-D5_38770_2015-06-22_10:45.pdf,2
Bayer,Communication of Climate Science,2021,global,-000-806-bayer_PR_drought_17.6.21_julu21.pdf,1
Bayer,Communication of Climate Science,2021,global,-000-848-WEF_G7_massupload_jun2021.pdf,1
Bayer,Communication of Climate Science,2021,global,-000-866-bayer_climatechange-health_news_28.10.21_oct2021.pdf,1
Bayer,Communication of Climate Science,2021,global,-000-861-Bayer_IndustryAssociationClimateReview_7.10.21_oct2021.pdf,1
Bayer,Communication of Climate Science,2021,global,-000-837-bayer_twitter_drought_24.8.21_aug2021.pdf,1
Bayer,Communication of Climate Science,2021,global,-000-860-Bayer_2021_Our_position_on_deforestation_and_forest_degradation_May2021.pdf,1
Bayer,Communication of Climate Science,2021,global,-000-748-Bayer_annualreport2020_p.10_22.2.21_feb2021.pdf,1
Bayer,Communication of Climate Science,2021,global,-000-736-Bayer_stories_decarbonisation_20.1.21_jan2021.pdf,2
Bayer,Communication of Climate Science,2021,global,-000-848-bayer_news_foodwaste_14.9.21_oct2021.pdf,1
Bayer,Communication of Climate Science,2021,global,-000-859-bayer_news_climatechange_oct2021.pdf,2
Bayer,Communication of Climate Science,2021,united_states,-000-857-WMB_Call_for_Ambitious_US_NDC_April_2021.pdf,1
BHP,Alignment with IPCC on Climate Action,2020,global,-000-563-BHP_2020_CCReportMediaRelease_Sept2020.pdf,2
BHP,Alignment with IPCC on Climate Action,2020,global,-000-563-BHP_2020_ClimateChangeReport_Sept2020.pdf,0
BHP,Alignment with IPCC on Climate Action,2020,global,-000-832-BHP_2020annualreport.pdf,2
BHP,Alignment with IPCC on Climate Action,2020,global,-000-713-BHP_2020_PRChinaBaowu_Nov2020.pdf,1
BHP,Alignment with IPCC on Climate Action,2020,australia,-000-706-Morrison_recession_will_be_deeper_and_longer_because_of_this_budget.pdf,2
BHP,Support of UN Climate Process,2020,global,-000-559-BHP_GlobalClimatePolicyStandards_Aug2020.pdf,1
BHP,Support of UN Climate Process,2020,global,-000-832-BHP_2020annualreport.pdf,2
BHP,Support of UN Climate Process,2020,global,-000-563-BHP_2020_ClimateChangeReport_Sept2020.pdf,2
BHP,Support of UN Climate Process,2020,global,-000-563-BHP_2020_CCReportMediaRelease_Sept2020.pdf,1
BHP,Support of UN Climate Process,2020,australia,-000-563-Investor_briefing__Shareholder_Resolutions_to_BHP_Group_on_cultural_heritage_and_lobbying_-_ACCR.pdf,1
Moller Maersk (Maersk),Energy Transition & Zero Carbon Technologies,2021,global,-000-777-Moller-Maersk_Ship-Bunker_Maersk-Decarbonisation_05-2021.pdf,2
Moller Maersk (Maersk),Energy Transition & Zero Carbon Technologies,2021,global,-000-837-Moller-Maersk_Press-Release_Fleet-Decarbonisation_09-2021.pdf,1
Moller Maersk (Maersk),Energy Transition & Zero Carbon Technologies,2021,global,-000-766-Hapag-Lloyd_WSJ_Shippers-LNG_04-2021.pdf,1
Moller Maersk (Maersk),Energy Transition & Zero Carbon Technologies,2021,global,-000-841-Maersk_2021_phase-out-fossil-fuel-ships_Sep2021.pdf,2
Moller Maersk (Maersk),Energy Transition & Zero Carbon Technologies,2021,global,-000-748-Moller-Maersk_Ship-Bunker_Maersk-Decarbonisation_03-2021.pdf,1
Moller Maersk (Maersk),Energy Transition & Zero Carbon Technologies,2021,global,-000-906-ISES_open-letter_June-2021.pdf,0
Moller Maersk (Maersk),Energy Transition & Zero Carbon Technologies,2021,global,-000-837-Moller-Maersk_Reuters_Green-Methanol_09-2021.pdf,1
Moller Maersk (Maersk),Energy Transition & Zero Carbon Technologies,2021,global,-000-777-Lloyd's_List_May_2021.pdf,1
Moller Maersk (Maersk),Energy Transition & Zero Carbon Technologies,2021,global,-000-820-Joint-Letter_Public-Private-Efforts-Net-Zero_07-2021.pdf,2
Moller Maersk (Maersk),Energy Transition & Zero Carbon Technologies,2021,global,-000-777-AW_article_May_2021_2.pdf,1
Moller Maersk (Maersk),Energy Transition & Zero Carbon Technologies,2021,global,-000-860-Call-to-Action-for-Shipping-Decarbonization_Oct2021.pdf,1
Moller Maersk (Maersk),Energy Transition & Zero Carbon Technologies,2021,global,-000-777-AW_article_April_2021.pdf,1
Moller Maersk (Maersk),Energy Transition & Zero Carbon Technologies,2021,global,-000-908-CEOClimateAlliance_WorldEconomicForum_COP26_27.10.21_jan2022.pdf,2
Moller Maersk (Maersk),Energy Transition & Zero Carbon Technologies,2021,global,-000-808-Moller-Maersk_Euractiv_Maersk-Leapfrog-Tech_07-2021.pdf,1
Moller Maersk (Maersk),Energy Transition & Zero Carbon Technologies,2021,global,-000-848-WEF_G7_massupload_jun2021.pdf,2
Moller Maersk (Maersk),Energy Transition & Zero Carbon Technologies,2021,eu,-000-929-Moller-Maersk_Meeting_DG-MOVE_02-2022.pdf,-1
RWE,Energy Transition & Zero Carbon Technologies,2018,germany,-000-370-RWE_Handelsblatt_On-The-Cusp_19-07-2018.pdf,-2
RWE,Energy Transition & Zero Carbon Technologies,2018,germany,-000-787-Germany's_coal_exit_commission_extends_work_to_2019___Clean_Energy_Wire.pdf,0
RWE,Energy Transition & Zero Carbon Technologies,2018,germany,-000-370-RWE_Clean-Energy-Wire_Schmitz-German-Coal-Exit-2030-Impossible_19-07-2018.pdf,-2
RWE,Energy Transition & Zero Carbon Technologies,2018,germany,-000-787-RWE_will_seek_damages_if_Germany_shuts_coal_plants_abruptly_-_Die_Zeit___Reuters.pdf,-2
RWE,Energy Transition & Zero Carbon Technologies,2018,germany,-000-307-RWE_Power-Engineering_EON-Attacks-Carbon-Price-Failure_25-01-2018.pdf,-1
RWE,Energy Transition & Zero Carbon Technologies,2018,germany,-000-384-RWE_Germany_agrees_to_end_reliance_on_coal_stations_by_2038__Guardian_Jan2019.pdf,-2
RWE,Energy Transition & Zero Carbon Technologies,2018,netherlands,-000-371-RWE_Power-Engineering-International_RWE_Threatens-Legal-Action-Coal-Closures_08-08-2018.pdf,-2
RWE,Energy Transition & Zero Carbon Technologies,2018,netherlands,-000-371-RWE_2017-Annual-Report_08-08-2018.pdf,-2
RWE,Energy Transition & Zero Carbon Technologies,2018,netherlands,-000-371-RWE_Press-Release_Draft-Coal-Phase-Out-Ill-Judged_08-08-2018.pdf,-2
Enel,Energy Transition & Zero Carbon Technologies,2018,eu,-000-371-Enel_Eurelect_CEO_Politco_May2018.pdf,2
Enel,Energy Transition & Zero Carbon Technologies,2018,eu,-000-430-RE-Source_2018_Declaration_Nov2019.pdf,1
Enel,Energy Transition & Zero Carbon Technologies,2018,eu,-000-371-EnelCEO_Deepdecarb_PEI_April2018.pdf,1
Enel,Energy Transition & Zero Carbon Technologies,2018,global,-000-744-Enel_press_release_2018_EV_15.05.2018.pdf,2
Enel,Energy Transition & Zero Carbon Technologies,2018,spain,-000-307-Endesa_Clean-Technica_Spanish-Regulator-Rejects-Coal_01-02-2018.pdf,-2
RWE,Energy Transition & Zero Carbon Technologies,2015,global,-000-099-80767_RWE---Q10-:-D1_99344_2015-11-06_14:41.pdf,-2
RWE,Energy Transition & Zero Carbon Technologies,2015,global,-000-168-RWE_Press_release_February_18_2016.pdf,1
RWE,Energy Transition & Zero Carbon Technologies,2015,eu,-000-101-80767_RWE---Q10-:-D6_101428_2015-11-09_15:03.pdf,-1
RWE,Energy Transition & Zero Carbon Technologies,2015,germany,-000-242-RWE_Reuters_Germany-Shifting-Coal-Power-To-Reserve_12-01-2017.pdf,-2
RWE,Energy Transition & Zero Carbon Technologies,2015,germany,-000-101-RWE_Twitter_Energiewende_November_10_2015.pdf,-1
RWE,Energy Transition & Zero Carbon Technologies,2015,germany,-000-101-RWE_Twitter_Energiewende_Balance_November_10_2015.pdf,-1
Danone,Land Use,2021,global,-000-892-Danone_2021_Carbon_Neutrality_2021.pdf,0
Danone,Land Use,2021,global,-000-892-Danone_2021_AgriCC_2021.pdf,0
Danone,Land Use,2021,global,-000-892-Danone_CDP_2021.pdf,2
Danone,Land Use,2021,united_states,-000-892-Danone_2021_Carbon_Neutrality_2021.pdf,0
Suncor Energy,Energy Transition & Zero Carbon Technologies,2017,canada,-000-263-Suncor_Corporate-Website_Oil-Sands_11-04-2017.pdf,-2
Suncor Energy,Energy Transition & Zero Carbon Technologies,2017,canada,-000-391-Suncor_2017_SubCDP-2.3a_June2019.pdf,-1
Suncor Energy,Energy Transition & Zero Carbon Technologies,2017,north_america,-000-743-Suncor_CEO_speech_2017.pdf,-2
Suncor Energy,Energy Transition & Zero Carbon Technologies,2017,global,-000-269-Suncor_Climate-Energy-Report-2017_12-05-2017.pdf,-2
Suncor Energy,Energy Transition & Zero Carbon Technologies,2017,global,-000-269-Suncor_Climate-Energy-Report-2017_12-05-2017.pdf,-1
Suncor Energy,Energy Transition & Zero Carbon Technologies,2017,global,-000-391-Suncor_2017_NationalObserver_June2019.pdf,-2
TotalEnergies,Alignment with IPCC on Climate Action,2019,global,-000-448-Total_2019_OGCIPressRelease_Feb2020.pdf,1
TotalEnergies,Alignment with IPCC on Climate Action,2019,united_states,-000-851-CEOClimateDialogue_USfederalaction_5.19_oct2021.pdf,0
TotalEnergies,Supporting the Need for Regulations,2019,global,-000-431-Total_2019_ClimateReportQ3_Nov2019.pdf,0
TotalEnergies,Supporting the Need for Regulations,2019,global,-000-448-Total_2019_OGCIPressRelease_Feb2020.pdf,0
TotalEnergies,Supporting the Need for Regulations,2019,united_states,-000-851-CEOClimateDialogue_USfederalaction_5.19_oct2021.pdf,0
Panasonic,Support of UN Climate Process,2018,global,-000-372-Panasonic_Japan_Climate_Initiative_11-09-2018.pdf,2
Panasonic,Support of UN Climate Process,2018,japan,-000-372-Panasonic_Panasonic_Environment_Vision_2050_10-09-2018.pdf,1
Honda Motor,Energy Transition & Zero Carbon Technologies,2021,global,-000-797-Honda_Japan-Times_Honda-Goes-All-In-Electric-Cars_06-2021.pdf,1
Honda Motor,Energy Transition & Zero Carbon Technologies,2021,global,-000-825-Honda_Newsweek_Automakers-React-Biden-Standards_08-2021.pdf,1
Honda Motor,Energy Transition & Zero Carbon Technologies,2021,global,-000-821-Honda_Nikkei_Honda-Electrification_07-2021.pdf,0
Honda Motor,Energy Transition & Zero Carbon Technologies,2021,united_kingdom,-001-023-Honda-Consultation-UK_CO2-Standards_08-22.pdf,-2
Honda Motor,Energy Transition & Zero Carbon Technologies,2021,united_kingdom,-001-023-Honda-Consultation-UK_CO2-Standards_08-22.pdf,1
Honda Motor,Energy Transition & Zero Carbon Technologies,2021,united_states,-000-897-Honda_CNN-Business_EV-Union_01-2022.pdf,0
Honda Motor,Energy Transition & Zero Carbon Technologies,2021,united_states,-000-898-Honda_PressRelease-Nov21_Accessed-Jan22.pdf,0
Honda Motor,Energy Transition & Zero Carbon Technologies,2021,united_states,-000-949-Nissan_CNBC-Sept21_Accessed-Jan22_(1).pdf,0
Honda Motor,Energy Transition & Zero Carbon Technologies,2021,united_states,-000-899-Honda_AutoNews-Aug21_Accessed-Jan22.pdf,0
Honda Motor,Energy Transition & Zero Carbon Technologies,2021,united_states,-000-825-Joint-Statement_Biden-Clean-Cars_08-2021.pdf,1
Honda Motor,Energy Transition & Zero Carbon Technologies,2021,north_america,-000-797-Honda_Blog_Electrification_06-2021.pdf,1
Nissan,Alignment with IPCC on Climate Action,2020,global,-000-721-68_Nissan---Q2-:-D1_721392_2020-12-01_16:38.pdf,0
Nissan,Alignment with IPCC on Climate Action,2020,global,-000-721-68_Nissan---Q2-:-D1_721189_2020-12-01_14:52.pdf,0
Nissan,Alignment with IPCC on Climate Action,2020,global,-000-721-68_Nissan---Q2-:-D1_721387_2020-12-01_16:31.pdf,0
Nissan,Alignment with IPCC on Climate Action,2020,australia,-001-123-Nissan_Consultation_Aus-Future-Fuels_02-23.pdf,0
SSE,GHG Emission Regulation,2021,united_kingdom,-000-771-The_UK_has_positioned_itself_as_a_world_leader_in_the_fight_against_climate_change._Now_it_must_deliver.___SSE_AccessedApril2021.pdf,2
SSE,GHG Emission Regulation,2021,united_kingdom,-000-808-SSE_sustainability-report-2021-June2021_AccessedJuly2021p8.pdf,2
SSE,GHG Emission Regulation,2021,united_kingdom,-000-766-SSEPLC~1.PDF,1
SSE,GHG Emission Regulation,2021,united_kingdom,-000-787-UK_provides_global_model_for_carbon_emission_cuts_–_Daily_Business.pdf,1
SSE,GHG Emission Regulation,2021,global,-000-900-SSE_CDP2021_AccessedJan2022.pdf,2
General Motors,Energy Transition & Zero Carbon Technologies,2020,united_states,-000-859-GM_MBLetterNov2020_Accessed2021.pdf,1
General Motors,Energy Transition & Zero Carbon Technologies,2020,united_states,-001-002-GM_ACT_Comments-Dec2019_Accessed-Jul2022.pdf,-1
General Motors,Energy Transition & Zero Carbon Technologies,2020,united_states,-000-556-Automakers_Push_Government_For_New_'Cash_For_Clunkers'_Program___CarBuzz.pdf,0
General Motors,Energy Transition & Zero Carbon Technologies,2020,united_states,-000-722-CDP_GM_2020.pdf,1
General Motors,Energy Transition & Zero Carbon Technologies,2020,united_states,-001-002-GM_ACT_Comments-May2020_Accessed-Jul2022.pdf,-2
General Motors,Energy Transition & Zero Carbon Technologies,2020,united_states,-000-743-44_General-Motors---Q10-:-D5_743091_2021-02-12_13:45.pdf,0
General Motors,Energy Transition & Zero Carbon Technologies,2020,united_states,-000-722-44_General-Motors---Q10-:-D6_722989_2020-12-07_11:05.pdf,1
General Motors,Energy Transition & Zero Carbon Technologies,2020,united_states,"-000-484-GM_pitches_all-electric_future,_with_lackluster_support_from_Washington.pdf",0
General Motors,Energy Transition & Zero Carbon Technologies,2020,united_states,-000-484-GM_says_opposition_to_California_emissions_rules_has_a_goal__a_faster_shift_to_EVs_-_Electrek.pdf,0
General Motors,Energy Transition & Zero Carbon Technologies,2020,united_states,-000-722-GM-2019-Sustainability-Report_p.34.pdf,0
General Motors,Energy Transition & Zero Carbon Technologies,2020,united_states,-000-723-GM-2019-Sustainability-Report_p.42.pdf,0
General Motors,Energy Transition & Zero Carbon Technologies,2020,north_america,-000-558-GM_seattletimes_ev_2.8.20_august2020.pdf,1
General Motors,Energy Transition & Zero Carbon Technologies,2020,global,-000-722-44_General-Motors---Q10-:-D2_722956_2020-12-07_10:27.pdf,1
ExxonMobil,Carbon Tax,2015,global,"-000-190-Unleashing_Innovation_To_Meet_our_Energy_and_Environmental_Needs_-_ExxonMobil,_Oct_2015.pdf",0
ExxonMobil,Carbon Tax,2015,global,-000-169-12_Exxon-Mobil---Q6-_-D5_103246_2015-11-24_10_36.pdf,-1
ExxonMobil,Carbon Tax,2015,global,-000-102-12_Exxon-Mobil---Q6-:-D1_102845_2015-11-19_17:37.pdf,0
ExxonMobil,Carbon Tax,2015,global,-000-012-12_Exxon-Mobil---Q6-:-D2_10809_2015-05-22_09:24.pdf,0
ExxonMobil,Carbon Tax,2015,global,-000-029-12_Exxon-Mobil---Q6-:-D5_29403_2015-06-15_09:51.pdf,0
ExxonMobil,Carbon Tax,2015,global,-000-169-Exxon_carbon_tax_march_24_2016.pdf,1
ExxonMobil,Carbon Tax,2015,global,-000-004-12_Exxon-Mobil---Q6-:-D1_4148_2015-04-29_12:57.pdf,1
ExxonMobil,Carbon Tax,2015,global,"-000-190-ExxonMobil_and_the_carbon_tax,_Dec_2015.pdf",0
ExxonMobil,Carbon Tax,2015,global,-000-087-12_Exxon-Mobil---Q6-:-D6_87381_2015-10-07_14:37.pdf,0
ExxonMobil,Carbon Tax,2015,global,-000-080-12_Exxon-Mobil---Q6-:-D5_80596_2015-09-22_15:20.pdf,0
ExxonMobil,Carbon Tax,2015,eu,-000-010-12_Exxon-Mobil---Q6-:-D5_10704_2015-05-20_11:22.pdf,1
Dow Inc,Renewable Energy,2017,united_states,-000-306-Dow-Chemical_Speech_Andrew-Liveris_Melbourne-Chamber-Commerce_04-01-2017.pdf,-1
Dow Inc,Renewable Energy,2017,united_states,-000-305-Dow-Chemical_EE-News_War-Over-Ohio-Clean-Energy-Standards-Heats-Up_11-12-2017.pdf,2
Dow Inc,Renewable Energy,2017,global,-000-306-Dow-Chemical_2017-CDP-Response_04-01-2017.pdf,0
Philips,Energy and Resource Efficiency,2017,europe,-000-371-Philips_2017-CDP-Response_08-08-2018.pdf,2
Philips,Energy and Resource Efficiency,2017,global,-000-744-Philips_Blog_Connected-Lighting-For-Cities_08-08-2018.pdf,1
Philips,Energy and Resource Efficiency,2017,eu,-000-371-Philips_Euractiv_EU-Energy-Ministers-Warned-Energy-Savings_08-08-2018.pdf,2
Philips,Energy and Resource Efficiency,2017,eu,-000-371-Philips_Joint-Letter_Energy-Council_08-08-2018.pdf,2
General Electric,Energy Transition & Zero Carbon Technologies,2014,global,-000-071-GE_OilandGasmeeting_July_22_2015.pdf,-1
General Electric,Energy Transition & Zero Carbon Technologies,2014,global,-000-001-fuel_subsidies_GE_look_Ahead.pdf,2
General Electric,Energy Transition & Zero Carbon Technologies,2014,africa,-000-071-13_General-Electric---Q10-:-D6_71053_2015-07-22_14:23.pdf,-2
General Electric,Energy Transition & Zero Carbon Technologies,2014,australia,-000-744-General-Electric_Australian_CEO-GE-Mining_02-2021.pdf,-1
General Electric,Energy Transition & Zero Carbon Technologies,2014,united_states,-000-002-GeneralElectric_D4_April_24_2015.pdf,-2
General Electric,Energy Transition & Zero Carbon Technologies,2013,united_states,-000-071-13_General-Electric---Q10-:-D6_71236_2015-07-22_16:55.pdf,-2
General Electric,Energy Transition & Zero Carbon Technologies,2013,eu,-000-061-CISL_Polish_business_science_leaders_appeal_July_9_2015.pdf,2
General Electric,Energy Transition & Zero Carbon Technologies,2013,eu,-000-011-GE_Response_to_EC_consultation_2030_Framework_for_Climate__Energy_Policy_May_20_2015.pdf,-1
Duke Energy,Alignment with IPCC on Climate Action,2014,united_states,-000-031-101_Duke-Energy---Q2-:-D1_31495_2015-06-17_13:46.pdf,-1
Duke Energy,Alignment with IPCC on Climate Action,2014,united_states,-000-102-101_Duke-Energy---Q2-:-D1_102126_2015-11-17_10:27.pdf,-1
Duke Energy,Alignment with IPCC on Climate Action,2014,united_states,-000-038-Duke_Q2_2014-EarningsCall_June_21_2015.pdf,-1
Duke Energy,Alignment with IPCC on Climate Action,2014,global,-000-031-101_Duke-Energy---Q2-:-D1_31495_2015-06-17_13:46.pdf,-1
National Grid,Renewable Energy,2016,eu,-000-176-103_National-Grid---Q9-:-D5_176966_2016-07-11_10:22.pdf,2
National Grid,Renewable Energy,2016,united_states,-000-698-MA_Net_Metering_Oct_2020.pdf,-2
National Grid,Renewable Energy,2016,united_kingdom,-000-177-National_Grid_FutureEnergyScenarios_July2016_11_07_2016.pdf,2
Suzuki,Energy Transition & Zero Carbon Technologies,2021,new_zealand,-000-997-Suzuki_NZ_Consultation-Nov2021_Accessed-Jun2022.pdf,-2
Suzuki,Energy Transition & Zero Carbon Technologies,2021,japan,-000-841-Suzuki_PressRelease2021_AccessedSept2021.pdf,1
Suzuki,Energy Transition & Zero Carbon Technologies,2021,united_kingdom,-001-058-Suzuki_UK_Consultation_Response_FOI-Sept21_Accessed-Oct22.pdf,-2
Suzuki,GHG Emission Regulation,2021,new_zealand,-000-997-Suzuki_NZ_Consultation-Nov2021_Accessed-Jun2022.pdf,-2
Suzuki,GHG Emission Regulation,2021,india,-001-125-MarutiSuzuki_TheEconomicTimesAug2021_AccessedSept2021.pdf,-2
Suzuki,GHG Emission Regulation,2021,india,-001-125-SIAM_Reuters_Extend-CAFE_02-23.pdf,-2
International Paper Company,Land Use,2021,global,-000-897-International_Paper_Company_April_21_Twitter_Jan22.pdf,0
International Paper Company,Land Use,2021,global,-000-889-International_Paper_Company_2021_Forest_Ecosystem_December21.pdf,0
International Paper Company,Land Use,2021,global,-000-862-InternationalPaperCompany_2021_The_Future_of_Forests_-_Our_Renewable_Future_May2021.pdf,0
International Paper Company,Land Use,2021,global,-000-897-International_Paper_Company_April21_Twitter_Jan22.pdf,0
International Paper Company,Land Use,2021,united_states,-000-898-International_Paper_Company_2021_CDP_December21.pdf,0
International Paper Company,Land Use,2021,united_states,-000-898-International_Paper_Company_2021_CDP_December21.pdf,1
Engie,Energy Transition & Zero Carbon Technologies,2016,global,-000-241-81207_Engie---Q10-:-D6_241420_2017-01-12_15:52.pdf,1
Engie,Energy Transition & Zero Carbon Technologies,2016,global,-000-241-81207_Engie---Q10-:-D6_241402_2017-01-12_15:31.pdf,0
Engie,Energy Transition & Zero Carbon Technologies,2016,global,-000-175-Engie_new_ceo_energy_mix_2016.pdf,1
Engie,Energy Transition & Zero Carbon Technologies,2016,eu,-000-242-Engie_European_Energy_Companies’_Contribution_To_The_European_Council_Energy_Policy_March_2014_13.Jan.2017.pdf,0
Engie,Energy Transition & Zero Carbon Technologies,2016,africa,-000-243-Engie_Facebook_EnergyTransitionMarocco_Nov2016_16.Jan.2017.pdf,1
Engie,Energy Transition & Zero Carbon Technologies,2016,france,-000-242-81207_Engie---Q10-:-D2_242722_2017-01-13_11:08.pdf,2
BP,Energy Transition & Zero Carbon Technologies,2015,global,-000-011-17_BP---Q10-:-D5_11469_2015-05-21_08:40.pdf,-1
BP,Energy Transition & Zero Carbon Technologies,2015,global,"-000-191-The_Economist_explains-_Why_Exxon_Mobil_would_support_a_carbon_tax,_Nov_2015.pdf",0
BP,Energy Transition & Zero Carbon Technologies,2015,global,-000-007-17_BP---Q10-:-D6_7669_2015-05-12_15:06.pdf,-2
BP,Energy Transition & Zero Carbon Technologies,2015,global,-000-080-BP_Upstream_WGCDay2_Sept_18-2015.pdf,1
BP,Energy Transition & Zero Carbon Technologies,2015,global,-000-062-17_BP---Q10-:-D1_62123_2015-07-09_16:03.pdf,1
BP,Energy Transition & Zero Carbon Technologies,2015,global,-000-007-17_BP---Q10-:-D6_7470_2015-05-12_10:34.pdf,-1
BP,Energy Transition & Zero Carbon Technologies,2015,global,-000-028-bp_statistical-review-of-world-energy-2015-spencer-dale-presentation.pdf,-1
BP,Energy Transition & Zero Carbon Technologies,2015,global,-000-064-17_BP---Q10-:-D5_63918_2015-07-13_13:47.pdf,1
BP,Energy Transition & Zero Carbon Technologies,2015,global,-000-007-17_BP---Q10-:-D1_7442_2015-05-12_09:30.pdf,0
BP,Energy Transition & Zero Carbon Technologies,2015,eu,-000-079-17_BP---Q10-:-D5_79555_2015-09-07_16:44.pdf,-2
BP,Energy Transition & Zero Carbon Technologies,2015,india,"-000-191-Cheap,_clean_and_continuous_energy_at_my_doorstep,_Dec_2015.pdf",1
ExxonMobil,GHG Emission Regulation,2019,united_states,-000-435-Exxon_2019_MethaneRegs_Dec2019.pdf,1
ExxonMobil,GHG Emission Regulation,2019,united_states,-000-435-Exxon_2019_TwitterCarbonTax_Dec2019.pdf,1
ExxonMobil,GHG Emission Regulation,2019,united_states,-000-708-EPA-HQ-OAR-2017-0757-1421_attachment_1.pdf,2
ExxonMobil,GHG Emission Regulation,2019,united_states,-000-394-Axios_ExxonWorkingtoPushTradeGrouponClimateChange_01Jul2019.pdf,0
ExxonMobil,GHG Emission Regulation,2019,united_states,-000-435-Exxon_2019_Energy&Carbon-Q11_Dec2019.pdf,0
ExxonMobil,GHG Emission Regulation,2019,global,-000-384-Exxon_MEPs'buckleunderExxonMobilpressure'_18Apr2019.pdf,-1
Shell,Alignment with IPCC on Climate Action,2019,united_states,-000-444-Shell_2019_USA2050Questionnaire-p2_Jan2020.pdf,2
Shell,Alignment with IPCC on Climate Action,2019,united_states,-000-851-CEOClimateDialogue_USfederalaction_5.19_oct2021.pdf,0
Shell,Alignment with IPCC on Climate Action,2019,global,-000-392-cebb-at-the-times-ceo-summit-11-06-19.pdf,1
Shell,Alignment with IPCC on Climate Action,2019,global,-000-699-final-industry-association-climate-review-april-2019_CEOStatement.pdf,1
Shell,Alignment with IPCC on Climate Action,2019,global,-000-391-CEOClimateDialogue_LeadingU.S.BusinessesCallonCongresstoEnactaMarket-BasedApproachtoClimateChange_15May2019.pdf,1
Shell,Alignment with IPCC on Climate Action,2019,global,-000-699-Picking_up_the_pace_accessedOctober2020.pdf,1
Shell,Alignment with IPCC on Climate Action,2019,eu,-000-488-Shell_2020_SustainabilityReportp2-3_April2020.pdf,2
Shell,Alignment with IPCC on Climate Action,2019,eu,-000-698-Shell_2019_PoliticoEvent_Oct2020.pdf,2
Shell,Communication of Climate Science,2019,united_states,-000-444-Shell_2019_USA2050Questionnaire-p2_Jan2020.pdf,2
Shell,Communication of Climate Science,2019,global,-000-432-Shell_2019_NaturalGaQ1s_Nov2019.pdf,2
Shell,Communication of Climate Science,2019,global,-000-392-cebb-at-the-times-ceo-summit-11-06-19.pdf,2
Shell,Support of UN Climate Process,2019,united_states,-000-444-Shell_2019_USA2050Questionnaire-p2_Jan2020.pdf,2
Shell,Support of UN Climate Process,2019,global,-000-488-Shell_2020_SustainabilityReportp2-3_April2020.pdf,1
