company_name,evidence_query,evidence_year,new_region,unique_document_id,avg_evidence_score,std_error_evidence_score
National Grid,Supporting the Need for Regulations,2021,global,1,1.0,
National Grid,Supporting the Need for Regulations,2021,united_states,2,1.5,0.5
National Grid,Supporting the Need for Regulations,2022,global,1,1.0,
National Grid,Supporting the Need for Regulations,2022,united_states,3,1.3333333333333333,0.6666666666666667
National Grid,Transparency on Legislation,2021,eu,1,1.0,
Naturgy (Gas Natural Fenosa),Alignment with IPCC on Climate Action,2015,global,1,1.0,
Naturgy (Gas Natural Fenosa),Alignment with IPCC on Climate Action,2016,eu,1,1.0,
Naturgy (Gas Natural Fenosa),Alignment with IPCC on Climate Action,2020,global,1,2.0,
Naturgy (Gas Natural Fenosa),Communication of Climate Science,2019,global,1,1.0,
Naturgy (Gas Natural Fenosa),Disclosure on Relationships,2019,global,1,-2.0,
Naturgy (Gas Natural Fenosa),Disclosure on Relationships,2020,global,1,-2.0,
Naturgy (Gas Natural Fenosa),Disclosure on Relationships,2022,global,1,0.0,1.0
Naturgy (Gas Natural Fenosa),Emissions Trading,2017,eu,1,1.0,
Naturgy (Gas Natural Fenosa),Emissions Trading,2018,eu,1,1.0,
Naturgy (Gas Natural Fenosa),Emissions Trading,2019,eu,1,1.0,
Naturgy (Gas Natural Fenosa),Emissions Trading,2021,eu,1,-1.0,
Naturgy (Gas Natural Fenosa),Energy Transition & Zero Carbon Technologies,2016,eu,1,-1.0,
Naturgy (Gas Natural Fenosa),Energy Transition & Zero Carbon Technologies,2017,eu,2,0.0,1.0
Naturgy (Gas Natural Fenosa),Energy Transition & Zero Carbon Technologies,2017,global,2,-0.5,0.5
Naturgy (Gas Natural Fenosa),Energy Transition & Zero Carbon Technologies,2018,eu,2,0.5,1.4999999999999998
Naturgy (Gas Natural Fenosa),Energy Transition & Zero Carbon Technologies,2018,global,2,0.0,1.0
Naturgy (Gas Natural Fenosa),Energy Transition & Zero Carbon Technologies,2019,eu,1,-1.0,
Naturgy (Gas Natural Fenosa),Energy Transition & Zero Carbon Technologies,2019,global,4,-1.0,0.0
Naturgy (Gas Natural Fenosa),Energy Transition & Zero Carbon Technologies,2020,eu,3,-0.25,0.47871355387816905
Naturgy (Gas Natural Fenosa),Energy Transition & Zero Carbon Technologies,2020,europe,1,-1.0,
Naturgy (Gas Natural Fenosa),Energy Transition & Zero Carbon Technologies,2020,global,11,-0.09090909090909091,0.2845904698636096
Naturgy (Gas Natural Fenosa),Energy Transition & Zero Carbon Technologies,2020,spain,1,1.0,
Naturgy (Gas Natural Fenosa),Energy Transition & Zero Carbon Technologies,2021,eu,6,-0.6666666666666666,0.210818510677892
Naturgy (Gas Natural Fenosa),Energy Transition & Zero Carbon Technologies,2021,europe,1,1.0,
Naturgy (Gas Natural Fenosa),Energy Transition & Zero Carbon Technologies,2021,global,5,0.4,0.39999999999999997
Naturgy (Gas Natural Fenosa),Energy Transition & Zero Carbon Technologies,2022,eu,3,0.0,0.5773502691896258
Naturgy (Gas Natural Fenosa),Energy Transition & Zero Carbon Technologies,2023,eu,2,-0.5,0.5
Naturgy (Gas Natural Fenosa),Energy and Resource Efficiency,2020,eu,1,0.0,
Naturgy (Gas Natural Fenosa),Energy and Resource Efficiency,2021,eu,2,-1.0,0.0
Naturgy (Gas Natural Fenosa),Energy and Resource Efficiency,2022,eu,1,-1.0,
Naturgy (Gas Natural Fenosa),GHG Emission Regulation,2017,eu,3,2.0,0.0
Naturgy (Gas Natural Fenosa),GHG Emission Regulation,2018,eu,1,2.0,
Naturgy (Gas Natural Fenosa),GHG Emission Regulation,2020,eu,1,1.0,
Naturgy (Gas Natural Fenosa),GHG Emission Regulation,2022,eu,1,-1.0,
Naturgy (Gas Natural Fenosa),Renewable Energy,2017,eu,1,-1.0,
Naturgy (Gas Natural Fenosa),Renewable Energy,2018,eu,1,-1.0,
Naturgy (Gas Natural Fenosa),Renewable Energy,2019,eu,1,-1.0,
Naturgy (Gas Natural Fenosa),Renewable Energy,2020,eu,1,-1.0,
Naturgy (Gas Natural Fenosa),Renewable Energy,2021,eu,3,0.0,1.0
Naturgy (Gas Natural Fenosa),Supporting the Need for Regulations,2018,global,1,0.0,
Naturgy (Gas Natural Fenosa),Supporting the Need for Regulations,2019,global,2,0.5,0.5
Naturgy (Gas Natural Fenosa),Supporting the Need for Regulations,2020,eu,1,1.0,
Naturgy (Gas Natural Fenosa),Supporting the Need for Regulations,2020,global,1,0.0,
Naturgy (Gas Natural Fenosa),Supporting the Need for Regulations,2021,eu,1,-1.0,
Nestlé,Alignment with IPCC on Climate Action,2014,global,1,2.0,
Nestlé,Alignment with IPCC on Climate Action,2015,global,2,1.5,0.5
Nestlé,Alignment with IPCC on Climate Action,2015,united_states,1,1.0,
Nestlé,Alignment with IPCC on Climate Action,2017,united_states,1,1.0,
Nestlé,Alignment with IPCC on Climate Action,2018,global,1,2.0,
Nestlé,Alignment with IPCC on Climate Action,2020,eu,2,2.0,0.0
Nestlé,Alignment with IPCC on Climate Action,2020,global,2,2.0,0.0
Nestlé,Alignment with IPCC on Climate Action,2020,united_kingdom,1,2.0,
Nestlé,Alignment with IPCC on Climate Action,2020,united_states,2,2.0,0.0
Nestlé,Alignment with IPCC on Climate Action,2021,global,2,2.0,0.0
Nestlé,Alignment with IPCC on Climate Action,2021,united_states,2,1.5,0.5
Nestlé,Alignment with IPCC on Climate Action,2022,global,1,1.0,
Nestlé,Alignment with IPCC on Climate Action,2022,south_africa,1,2.0,
Nestlé,Alignment with IPCC on Climate Action,2022,united_kingdom,1,1.0,
Nestlé,Alignment with IPCC on Climate Action,2022,united_states,2,2.0,0.0
Nestlé,Communication of Climate Science,2013,global,1,2.0,
Nestlé,Communication of Climate Science,2015,global,2,2.0,0.0
Nestlé,Communication of Climate Science,2021,global,2,1.5,0.5
Nestlé,Communication of Climate Science,2021,united_states,2,1.0,0.0
Nestlé,Communication of Climate Science,2022,global,2,1.5,0.5
Nestlé,Disclosure on Relationships,2014,eu,1,1.0,0.0
Nestlé,Disclosure on Relationships,2014,global,1,1.0,0.0
Nestlé,Disclosure on Relationships,2016,global,1,1.0,
Nestlé,Disclosure on Relationships,2017,global,1,0.4,0.24494897427831783
Nestlé,Disclosure on Relationships,2018,global,1,2.0,
Nestlé,Emissions Trading,2020,united_states,1,2.0,
Nestlé,Emissions Trading,2021,global,1,1.0,
Nestlé,Energy Transition & Zero Carbon Technologies,2015,global,2,2.0,0.0
Nestlé,Energy Transition & Zero Carbon Technologies,2015,united_kingdom,1,2.0,
Nestlé,Energy Transition & Zero Carbon Technologies,2015,united_states,1,1.0,
Nestlé,Energy Transition & Zero Carbon Technologies,2017,united_states,1,1.0,
Nestlé,Energy Transition & Zero Carbon Technologies,2019,united_kingdom,1,2.0,
Nestlé,Energy Transition & Zero Carbon Technologies,2019,united_states,1,2.0,
Nestlé,Energy Transition & Zero Carbon Technologies,2020,eu,1,1.0,
Nestlé,Energy Transition & Zero Carbon Technologies,2020,global,1,1.0,
Nestlé,Energy Transition & Zero Carbon Technologies,2020,united_states,3,1.6666666666666667,0.3333333333333333
Nestlé,Energy Transition & Zero Carbon Technologies,2021,global,2,0.5,1.4999999999999998
Nestlé,Energy Transition & Zero Carbon Technologies,2021,united_states,1,1.0,
Nestlé,Energy Transition & Zero Carbon Technologies,2022,united_kingdom,1,1.5,0.5
Nestlé,Energy Transition & Zero Carbon Technologies,2022,united_states,1,2.0,
Nestlé,Energy and Resource Efficiency,2014,united_states,2,1.5,0.5
Nestlé,Energy and Resource Efficiency,2015,united_states,1,2.0,
Nestlé,Energy and Resource Efficiency,2016,united_states,2,1.5,0.5
Nestlé,Energy and Resource Efficiency,2020,eu,1,1.0,
Nestlé,Energy and Resource Efficiency,2020,global,1,0.0,
Nestlé,Energy and Resource Efficiency,2020,united_states,2,1.5,0.5
Nestlé,Energy and Resource Efficiency,2021,eu,2,1.5,0.5
Nestlé,Energy and Resource Efficiency,2021,global,3,1.0,0.0
Nestlé,Energy and Resource Efficiency,2022,eu,6,0.5,0.34156502553198664
Nestlé,Energy and Resource Efficiency,2022,global,3,1.0,0.0
Nestlé,Energy and Resource Efficiency,2022,united_kingdom,1,1.0,
Nestlé,Energy and Resource Efficiency,2023,global,1,1.0,
Nestlé,GHG Emission Regulation,2011,eu,1,2.0,
Nestlé,GHG Emission Regulation,2013,global,1,2.0,
Nestlé,GHG Emission Regulation,2014,united_states,3,2.0,0.0
Nestlé,GHG Emission Regulation,2015,united_states,3,2.0,0.0
Nestlé,GHG Emission Regulation,2016,eu,1,2.0,
Nestlé,GHG Emission Regulation,2018,eu,1,2.0,
Nestlé,GHG Emission Regulation,2018,united_states,2,2.0,0.0
Nestlé,GHG Emission Regulation,2020,eu,1,2.0,
Nestlé,GHG Emission Regulation,2020,united_kingdom,1,2.0,
Nestlé,GHG Emission Regulation,2020,united_states,1,2.0,
Nestlé,GHG Emission Regulation,2021,united_states,2,2.0,0.0
Nestlé,GHG Emission Regulation,2022,united_states,3,1.6666666666666667,0.3333333333333333
Nestlé,Land Use,2019,global,1,0.0,
Nestlé,Land Use,2020,eu,1,2.0,
Nestlé,Land Use,2020,europe,1,2.0,
Nestlé,Land Use,2020,global,1,0.0,
Nestlé,Land Use,2021,global,3,1.3333333333333333,0.3333333333333333
Nestlé,Land Use,2021,united_kingdom,1,2.0,
Nestlé,Land Use,2022,global,5,0.4,0.24494897427831783
Nestlé,Renewable Energy,2016,united_states,1,2.0,
Nestlé,Renewable Energy,2018,united_states,3,1.3333333333333333,0.3333333333333333
Nestlé,Renewable Energy,2020,united_states,1,2.0,
Nestlé,Renewable Energy,2021,united_states,2,1.0,0.0
Nestlé,Renewable Energy,2022,united_states,4,2.0,0.0
Nestlé,Support of UN Climate Process,2014,global,1,2.0,
Nestlé,Support of UN Climate Process,2015,global,5,1.6,0.24494897427831777
Nestlé,Support of UN Climate Process,2015,united_states,1,1.0,
Nestlé,Support of UN Climate Process,2017,global,1,1.0,
Nestlé,Support of UN Climate Process,2020,united_kingdom,1,2.0,
Nestlé,Support of UN Climate Process,2020,united_states,1,2.0,
Nestlé,Support of UN Climate Process,2021,global,3,1.6666666666666667,0.3333333333333333
Nestlé,Support of UN Climate Process,2021,united_states,3,1.3333333333333333,0.3333333333333333
Nestlé,Support of UN Climate Process,2022,south_america,1,2.0,
Nestlé,Supporting the Need for Regulations,2018,united_states,1,2.0,
Nestlé,Supporting the Need for Regulations,2019,united_kingdom,1,2.0,
Nestlé,Supporting the Need for Regulations,2020,eu,2,2.0,0.0
Nestlé,Supporting the Need for Regulations,2020,global,1,1.0,
Nestlé,Supporting the Need for Regulations,2020,united_kingdom,1,1.0,
Nestlé,Supporting the Need for Regulations,2020,united_states,3,1.6666666666666667,0.3333333333333333
Nestlé,Supporting the Need for Regulations,2021,global,3,1.75,0.25
Nestlé,Supporting the Need for Regulations,2021,united_states,1,1.0,
Nestlé,Supporting the Need for Regulations,2022,europe,1,2.0,
Nestlé,Supporting the Need for Regulations,2022,global,1,2.0,
Nestlé,Supporting the Need for Regulations,2022,united_kingdom,2,1.0,0.0
Nestlé,Transparency on Legislation,2016,global,1,1.5,0.5
Nestlé,Transparency on Legislation,2018,global,1,2.0,
Nestlé,Transparency on Legislation,2019,global,1,-1.0,
Nestlé,Transparency on Legislation,2022,global,1,0.0,
NextEra Energy,Alignment with IPCC on Climate Action,2019,united_states,1,0.0,
NextEra Energy,Alignment with IPCC on Climate Action,2021,united_states,1,1.0,
NextEra Energy,Carbon Tax,2019,united_states,1,1.0,
NextEra Energy,Communication of Climate Science,2022,united_states,1,1.0,
NextEra Energy,Disclosure on Relationships,2018,united_states,1,-2.0,
NextEra Energy,Emissions Trading,2020,united_states,1,0.0,
NextEra Energy,Energy Transition & Zero Carbon Technologies,2016,united_states,2,1.5,0.5
NextEra Energy,Energy Transition & Zero Carbon Technologies,2019,united_states,1,1.0,
NextEra Energy,Energy Transition & Zero Carbon Technologies,2020,united_states,4,0.5,0.8660254037844386
NextEra Energy,Energy Transition & Zero Carbon Technologies,2021,united_states,11,1.25,0.35086473263361856
NextEra Energy,Energy Transition & Zero Carbon Technologies,2022,united_states,6,0.375,0.37499999999999994
NextEra Energy,Energy Transition & Zero Carbon Technologies,2023,united_states,2,-0.25,0.47871355387816905
NextEra Energy,Energy and Resource Efficiency,2016,united_states,1,1.0,
NextEra Energy,Energy and Resource Efficiency,2018,united_states,1,2.0,
NextEra Energy,Energy and Resource Efficiency,2019,united_states,2,-2.0,0.0
NextEra Energy,GHG Emission Regulation,2014,united_states,2,1.0,1.0
NextEra Energy,GHG Emission Regulation,2015,united_states,3,2.0,0.0
NextEra Energy,GHG Emission Regulation,2016,united_states,2,2.0,0.0
NextEra Energy,GHG Emission Regulation,2020,united_states,1,-1.0,
NextEra Energy,GHG Emission Regulation,2021,united_states,1,2.0,
NextEra Energy,GHG Emission Regulation,2022,united_states,2,-0.5,0.5
NextEra Energy,Renewable Energy,2014,united_states,2,0.0,2.0
NextEra Energy,Renewable Energy,2015,united_states,1,2.0,
NextEra Energy,Renewable Energy,2016,united_states,6,1.7142857142857142,0.18442777839082938
NextEra Energy,Renewable Energy,2017,united_states,1,1.0,
NextEra Energy,Renewable Energy,2018,united_states,1,-1.0,
NextEra Energy,Renewable Energy,2019,united_states,1,-2.0,
NextEra Energy,Renewable Energy,2020,united_states,3,-1.0,0.5773502691896258
NextEra Energy,Renewable Energy,2021,united_states,6,1.5,0.22360679774997896
NextEra Energy,Renewable Energy,2022,united_states,7,-0.14285714285714285,0.4592214648091883
NextEra Energy,Supporting the Need for Regulations,2016,united_states,1,0.0,
NextEra Energy,Supporting the Need for Regulations,2020,united_states,1,1.0,
NextEra Energy,Supporting the Need for Regulations,2022,united_states,1,0.0,
Nippon Steel Corporation,Alignment with IPCC on Climate Action,2020,japan,1,1.0,
Nippon Steel Corporation,Alignment with IPCC on Climate Action,2021,japan,1,2.0,
Nippon Steel Corporation,Carbon Tax,2021,global,1,-1.0,
Nippon Steel Corporation,Carbon Tax,2021,japan,3,-1.3333333333333333,0.6666666666666667
Nippon Steel Corporation,Communication of Climate Science,2016,global,1,1.0,
Nippon Steel Corporation,Communication of Climate Science,2018,global,1,1.0,
Nippon Steel Corporation,Disclosure on Relationships,2016,global,1,-2.0,
Nippon Steel Corporation,Disclosure on Relationships,2021,global,1,-1.0,0.0
Nippon Steel Corporation,Emissions Trading,2021,japan,1,-2.0,
Nippon Steel Corporation,Energy Transition & Zero Carbon Technologies,2013,global,1,1.0,
Nippon Steel Corporation,Energy Transition & Zero Carbon Technologies,2014,global,1,-2.0,
Nippon Steel Corporation,Energy Transition & Zero Carbon Technologies,2014,japan,1,1.0,
Nippon Steel Corporation,Energy Transition & Zero Carbon Technologies,2021,japan,1,0.0,0.0
Nippon Steel Corporation,Energy Transition & Zero Carbon Technologies,2022,global,1,-2.0,
Nippon Steel Corporation,Energy Transition & Zero Carbon Technologies,2022,japan,2,0.0,0.0
Nippon Steel Corporation,Support of UN Climate Process,2015,global,1,0.0,
Nippon Steel Corporation,Supporting the Need for Regulations,2021,japan,3,0.0,0.0
Nippon Steel Corporation,Transparency on Legislation,2016,global,1,-2.0,
Nippon Steel Corporation,Transparency on Legislation,2021,global,1,-1.0,0.0
Nissan,Alignment with IPCC on Climate Action,2014,global,1,1.0,
Nissan,Alignment with IPCC on Climate Action,2015,europe,1,-1.0,
Nissan,Alignment with IPCC on Climate Action,2015,global,1,-1.0,
Nissan,Alignment with IPCC on Climate Action,2016,global,1,0.5,0.5
Nissan,Alignment with IPCC on Climate Action,2020,australia,1,0.0,
Nissan,Alignment with IPCC on Climate Action,2020,global,3,0.0,0.0
Nissan,Alignment with IPCC on Climate Action,2021,global,2,1.5,0.5
Nissan,Alignment with IPCC on Climate Action,2021,united_kingdom,1,0.0,
Nissan,Alignment with IPCC on Climate Action,2022,global,1,2.0,
Nissan,Carbon Tax,2012,australia,1,-1.0,
Nissan,Carbon Tax,2019,eu,1,-1.0,
Nissan,Communication of Climate Science,2014,global,1,2.0,
Nissan,Communication of Climate Science,2022,global,1,2.0,
Nissan,Disclosure on Relationships,2014,global,1,-1.0,
Nissan,Disclosure on Relationships,2014,japan,1,-1.0,
Nissan,Energy Transition & Zero Carbon Technologies,2013,global,1,2.0,
Nissan,Energy Transition & Zero Carbon Technologies,2013,united_kingdom,1,1.0,
Nissan,Energy Transition & Zero Carbon Technologies,2014,global,1,1.0,
Nissan,Energy Transition & Zero Carbon Technologies,2015,global,5,1.0,0.0
Nissan,Energy Transition & Zero Carbon Technologies,2016,eu,1,0.0,
Nissan,Energy Transition & Zero Carbon Technologies,2016,global,3,0.6666666666666666,0.33333333333333337
Nissan,Energy Transition & Zero Carbon Technologies,2017,australia,2,1.5,0.5
Nissan,Energy Transition & Zero Carbon Technologies,2017,japan,1,1.0,
Nissan,Energy Transition & Zero Carbon Technologies,2018,global,1,0.0,
Nissan,Energy Transition & Zero Carbon Technologies,2018,united_states,2,1.5,0.5
Nissan,Energy Transition & Zero Carbon Technologies,2019,africa,1,1.0,
Nissan,Energy Transition & Zero Carbon Technologies,2019,eu,1,1.0,
Nissan,Energy Transition & Zero Carbon Technologies,2019,united_states,1,-2.0,
Nissan,Energy Transition & Zero Carbon Technologies,2020,global,1,1.0,
Nissan,Energy Transition & Zero Carbon Technologies,2020,japan,1,1.0,
Nissan,Energy Transition & Zero Carbon Technologies,2021,australia,1,2.0,
Nissan,Energy Transition & Zero Carbon Technologies,2021,united_kingdom,1,-0.6666666666666666,0.8819171036881969
Nissan,Energy Transition & Zero Carbon Technologies,2021,united_states,4,0.75,0.25
Nissan,Energy Transition & Zero Carbon Technologies,2022,europe,1,-1.0,
Nissan,Energy Transition & Zero Carbon Technologies,2022,global,1,1.0,
Nissan,Energy Transition & Zero Carbon Technologies,2022,united_kingdom,2,1.5,0.5
Nissan,Energy Transition & Zero Carbon Technologies,2022,united_states,1,-1.0,
Nissan,Energy Transition & Zero Carbon Technologies,2023,united_states,1,1.0,
Nissan,Energy and Resource Efficiency,2012,united_states,2,2.0,0.0
Nissan,Energy and Resource Efficiency,2016,united_states,1,-1.0,
Nissan,Energy and Resource Efficiency,2017,united_states,1,0.0,
Nissan,Energy and Resource Efficiency,2018,united_states,1,-0.5,0.5
Nissan,Energy and Resource Efficiency,2019,united_states,2,-1.5,0.5
Nissan,Energy and Resource Efficiency,2020,united_states,1,0.0,
Nissan,Energy and Resource Efficiency,2022,united_kingdom,1,-1.0,
Nissan,GHG Emission Regulation,2014,global,1,0.0,
Nissan,GHG Emission Regulation,2014,united_states,1,1.0,
Nissan,GHG Emission Regulation,2015,eu,2,0.0,0.0
Nissan,GHG Emission Regulation,2015,global,1,1.0,
Nissan,GHG Emission Regulation,2016,australia,1,-1.0,
Nissan,GHG Emission Regulation,2016,eu,1,-1.0,
Nissan,GHG Emission Regulation,2016,united_states,1,-1.0,
Nissan,GHG Emission Regulation,2017,australia,1,0.0,
Nissan,GHG Emission Regulation,2017,united_states,2,0.0,0.0
Nissan,GHG Emission Regulation,2018,united_states,1,-0.5,0.5
Nissan,GHG Emission Regulation,2019,united_states,1,-1.0,
Nissan,GHG Emission Regulation,2020,united_states,1,0.0,
Nissan,GHG Emission Regulation,2021,australia,1,1.0,
Nissan,GHG Emission Regulation,2021,new_zealand,1,-1.0,
Nissan,GHG Emission Regulation,2021,united_states,1,-1.0,
Nissan,Renewable Energy,2014,japan,1,2.0,
Nissan,Support of UN Climate Process,2015,eu,1,-1.0,
Nissan,Support of UN Climate Process,2015,global,3,1.3333333333333333,0.3333333333333333
Nissan,Support of UN Climate Process,2020,global,1,0.0,
Nissan,Support of UN Climate Process,2021,global,1,1.0,
Nissan,Support of UN Climate Process,2022,global,1,1.0,
Nissan,Supporting the Need for Regulations,2015,eu,1,-1.0,
Nissan,Supporting the Need for Regulations,2015,global,1,-1.0,
Nissan,Supporting the Need for Regulations,2016,global,1,2.0,
Nissan,Supporting the Need for Regulations,2020,australia,1,2.0,
Nornickel (MMC Norilsk Nickel),Communication of Climate Science,2020,global,4,1.0,0.0
Nornickel (MMC Norilsk Nickel),Communication of Climate Science,2021,global,1,1.0,
Nornickel (MMC Norilsk Nickel),Energy Transition & Zero Carbon Technologies,2017,global,1,0.0,
Nornickel (MMC Norilsk Nickel),Energy Transition & Zero Carbon Technologies,2021,global,2,0.0,1.0
Nornickel (MMC Norilsk Nickel),Energy Transition & Zero Carbon Technologies,2022,global,1,1.0,
Nornickel (MMC Norilsk Nickel),Support of UN Climate Process,2021,global,1,1.0,
Nornickel (MMC Norilsk Nickel),Support of UN Climate Process,2022,global,1,1.0,
Nornickel (MMC Norilsk Nickel),Supporting the Need for Regulations,2022,global,1,0.0,
OMV,Alignment with IPCC on Climate Action,2018,eu,1,-1.0,
OMV,Alignment with IPCC on Climate Action,2018,global,1,-1.0,
OMV,Alignment with IPCC on Climate Action,2020,europe,1,0.0,
OMV,Alignment with IPCC on Climate Action,2020,oceania,2,-1.0,0.0
OMV,Alignment with IPCC on Climate Action,2022,global,1,1.0,
OMV,Communication of Climate Science,2021,global,2,1.0,0.0
OMV,Emissions Trading,2020,eu,1,0.0,
OMV,Emissions Trading,2020,oceania,1,-1.0,
OMV,Energy Transition & Zero Carbon Technologies,2013,eu,1,-1.0,
OMV,Energy Transition & Zero Carbon Technologies,2015,global,1,0.0,
OMV,Energy Transition & Zero Carbon Technologies,2017,europe,1,-1.0,
OMV,Energy Transition & Zero Carbon Technologies,2017,global,1,-1.0,
OMV,Energy Transition & Zero Carbon Technologies,2018,eu,1,-1.0,
OMV,Energy Transition & Zero Carbon Technologies,2018,europe,1,1.0,
OMV,Energy Transition & Zero Carbon Technologies,2018,global,3,-1.0,0.0
OMV,Energy Transition & Zero Carbon Technologies,2019,eu,3,-0.5,0.28867513459481287
OMV,Energy Transition & Zero Carbon Technologies,2019,germany,1,-1.0,
OMV,Energy Transition & Zero Carbon Technologies,2020,eu,6,-0.8333333333333334,0.16666666666666669
OMV,Energy Transition & Zero Carbon Technologies,2020,global,4,-0.5,0.5
OMV,Energy Transition & Zero Carbon Technologies,2020,oceania,1,-1.0,
OMV,Energy Transition & Zero Carbon Technologies,2021,eu,5,-0.4,0.6
OMV,Energy Transition & Zero Carbon Technologies,2021,europe,2,-1.0,0.0
OMV,Energy Transition & Zero Carbon Technologies,2021,global,2,0.0,1.0
OMV,Energy Transition & Zero Carbon Technologies,2022,europe,2,0.0,0.0
OMV,Energy Transition & Zero Carbon Technologies,2022,global,5,0.0,0.31622776601683794
OMV,Energy and Resource Efficiency,2019,eu,1,0.0,
OMV,Energy and Resource Efficiency,2020,eu,1,-1.0,
OMV,GHG Emission Regulation,2018,eu,1,-1.0,
OMV,GHG Emission Regulation,2019,eu,1,0.0,
OMV,GHG Emission Regulation,2020,eu,1,-1.0,
OMV,GHG Emission Regulation,2022,global,1,0.0,
OMV,Renewable Energy,2013,eu,1,-2.0,
OMV,Renewable Energy,2020,eu,1,0.0,
OMV,Support of UN Climate Process,2017,global,1,-1.0,
OMV,Support of UN Climate Process,2020,global,3,1.0,0.0
OMV,Support of UN Climate Process,2021,eu,1,1.0,
OMV,Support of UN Climate Process,2021,global,1,1.0,0.0
OMV,Support of UN Climate Process,2022,global,2,1.0,0.0
OMV,Supporting the Need for Regulations,2013,eu,1,-1.0,
OMV,Supporting the Need for Regulations,2018,eu,1,-1.0,
OMV,Supporting the Need for Regulations,2020,oceania,2,-1.0,0.0
OMV,Supporting the Need for Regulations,2022,global,1,-1.0,
OMV,Transparency on Legislation,2018,global,2,-0.5,0.5
Occidental Petroleum,Alignment with IPCC on Climate Action,2020,global,2,0.0,0.0
Occidental Petroleum,Alignment with IPCC on Climate Action,2020,united_states,1,1.0,
Occidental Petroleum,Alignment with IPCC on Climate Action,2021,global,2,1.5,0.5
Occidental Petroleum,Alignment with IPCC on Climate Action,2022,global,3,0.6666666666666666,0.6666666666666667
Occidental Petroleum,Carbon Tax,2016,global,1,-1.0,
Occidental Petroleum,Carbon Tax,2017,united_states,1,-1.0,
Occidental Petroleum,Carbon Tax,2018,global,1,-1.0,
Occidental Petroleum,Carbon Tax,2018,united_states,1,-1.0,
Occidental Petroleum,Carbon Tax,2019,global,1,-1.0,
Occidental Petroleum,Carbon Tax,2021,global,1,1.0,
Occidental Petroleum,Carbon Tax,2021,united_states,2,-1.5,0.5
Occidental Petroleum,Communication of Climate Science,2018,global,1,1.0,
Occidental Petroleum,Communication of Climate Science,2021,global,1,2.0,
Occidental Petroleum,Communication of Climate Science,2022,global,1,1.0,
Occidental Petroleum,Energy Transition & Zero Carbon Technologies,2014,global,1,0.0,
Occidental Petroleum,Energy Transition & Zero Carbon Technologies,2014,united_states,1,-2.0,
Occidental Petroleum,Energy Transition & Zero Carbon Technologies,2016,global,1,-1.0,
Occidental Petroleum,Energy Transition & Zero Carbon Technologies,2016,united_states,1,-2.0,
Occidental Petroleum,Energy Transition & Zero Carbon Technologies,2018,united_states,1,-2.0,
Occidental Petroleum,Energy Transition & Zero Carbon Technologies,2019,united_states,1,-1.0,
Occidental Petroleum,Energy Transition & Zero Carbon Technologies,2020,global,1,0.0,
Occidental Petroleum,Energy Transition & Zero Carbon Technologies,2020,united_states,3,-1.3333333333333333,0.6666666666666667
Occidental Petroleum,Energy Transition & Zero Carbon Technologies,2021,global,2,1.0,1.0
Occidental Petroleum,Energy Transition & Zero Carbon Technologies,2021,united_states,7,-0.8571428571428571,0.5532833351724881
Occidental Petroleum,Energy Transition & Zero Carbon Technologies,2022,global,4,-1.25,0.25
Occidental Petroleum,Energy Transition & Zero Carbon Technologies,2022,north_america,2,-1.0,0.0
Occidental Petroleum,Energy Transition & Zero Carbon Technologies,2022,united_states,3,0.3333333333333333,0.6666666666666667
Occidental Petroleum,GHG Emission Regulation,2014,united_states,1,-2.0,
Occidental Petroleum,GHG Emission Regulation,2015,united_states,1,-1.0,
Occidental Petroleum,GHG Emission Regulation,2017,united_states,1,-0.5,0.5
Occidental Petroleum,GHG Emission Regulation,2018,united_states,2,0.0,0.0
Occidental Petroleum,GHG Emission Regulation,2019,global,2,0.0,0.0
Occidental Petroleum,GHG Emission Regulation,2019,united_states,1,0.0,
Occidental Petroleum,GHG Emission Regulation,2020,united_states,1,0.0,
Occidental Petroleum,GHG Emission Regulation,2021,north_america,2,2.0,0.0
Occidental Petroleum,GHG Emission Regulation,2021,united_states,3,1.0,0.5773502691896258
Occidental Petroleum,GHG Emission Regulation,2022,united_states,1,1.0,
Occidental Petroleum,Land Use,2021,global,1,0.0,
Occidental Petroleum,Land Use,2022,global,1,0.0,
Occidental Petroleum,Support of UN Climate Process,2017,global,1,0.0,
Occidental Petroleum,Support of UN Climate Process,2018,united_states,1,-2.0,
Occidental Petroleum,Support of UN Climate Process,2020,united_states,1,2.0,
Occidental Petroleum,Support of UN Climate Process,2021,global,1,1.0,
Occidental Petroleum,Support of UN Climate Process,2021,united_states,1,1.0,
Occidental Petroleum,Supporting the Need for Regulations,2020,global,1,1.0,
Occidental Petroleum,Supporting the Need for Regulations,2021,global,1,1.0,
Occidental Petroleum,Supporting the Need for Regulations,2022,global,1,1.0,
Occidental Petroleum,Supporting the Need for Regulations,2022,united_states,1,-1.0,
Occidental Petroleum,Transparency on Legislation,2019,global,1,-1.0,
Oil and Natural Gas Corporation (ONGC),Alignment with IPCC on Climate Action,2017,india,1,1.0,
Oil and Natural Gas Corporation (ONGC),Alignment with IPCC on Climate Action,2020,india,1,0.0,
Oil and Natural Gas Corporation (ONGC),Alignment with IPCC on Climate Action,2021,india,1,0.0,
Oil and Natural Gas Corporation (ONGC),Alignment with IPCC on Climate Action,2022,india,1,1.0,
